#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
367908:8822,138:138,05/25/23 00:14:02,STABLE BEAMS,6800,0.000432963,0.000418192,56.3,PLTZERO
367908:8822,139:139,05/25/23 00:14:26,STABLE BEAMS,6800,0.000432698,0.000418107,56.3,PLTZERO
367908:8822,140:140,05/25/23 00:14:49,STABLE BEAMS,6800,0.000432403,0.000417952,56.3,PLTZERO
367908:8822,141:141,05/25/23 00:15:12,STABLE BEAMS,6800,0.000431302,0.000417099,56.1,PLTZERO
367908:8822,142:142,05/25/23 00:15:36,STABLE BEAMS,6800,0.000430652,0.000416219,56.0,PLTZERO
367908:8822,143:143,05/25/23 00:15:59,STABLE BEAMS,6800,0.000429454,0.000415826,55.9,PLTZERO
367908:8822,144:144,05/25/23 00:16:22,STABLE BEAMS,6800,0.000429183,0.000415141,55.9,PLTZERO
367908:8822,145:145,05/25/23 00:16:45,STABLE BEAMS,6800,0.000428457,0.000414507,55.8,PLTZERO
367908:8822,146:146,05/25/23 00:17:09,STABLE BEAMS,6800,0.000427771,0.000414209,55.7,PLTZERO
367908:8822,147:147,05/25/23 00:17:32,STABLE BEAMS,6800,0.000426576,0.000413231,55.5,PLTZERO
367908:8822,148:148,05/25/23 00:17:55,STABLE BEAMS,6800,0.000426904,0.000279516,55.6,PLTZERO
367908:8822,149:149,05/25/23 00:18:19,STABLE BEAMS,6800,0.000428309,0.000414494,55.7,PLTZERO
367908:8822,150:150,05/25/23 00:18:42,STABLE BEAMS,6800,0.000431049,0.000416779,56.1,PLTZERO
367908:8822,151:151,05/25/23 00:19:05,STABLE BEAMS,6800,0.000430574,0.000416282,56.0,PLTZERO
367908:8822,152:152,05/25/23 00:19:29,STABLE BEAMS,6800,0.000429947,0.000405255,56.0,PLTZERO
367908:8822,153:153,05/25/23 00:19:52,STABLE BEAMS,6800,0.000429531,0.000403548,55.9,PLTZERO
367908:8822,154:154,05/25/23 00:20:15,STABLE BEAMS,6800,0.000430024,0.000409968,56.0,PLTZERO
367908:8822,155:155,05/25/23 00:20:39,STABLE BEAMS,6800,0.000430036,0.000415941,56.0,PLTZERO
367908:8822,156:156,05/25/23 00:21:02,STABLE BEAMS,6800,0.000430161,0.000410522,56.0,PLTZERO
367908:8822,157:157,05/25/23 00:21:25,STABLE BEAMS,6800,0.000430077,0.000409954,56.0,PLTZERO
367908:8822,158:158,05/25/23 00:21:48,STABLE BEAMS,6800,0.000430081,0.000409637,56.0,PLTZERO
367908:8822,159:159,05/25/23 00:22:12,STABLE BEAMS,6800,0.000429963,0.000411110,56.0,PLTZERO
367908:8822,160:160,05/25/23 00:22:35,STABLE BEAMS,6800,0.000429945,0.000407818,56.0,PLTZERO
367908:8822,161:161,05/25/23 00:22:58,STABLE BEAMS,6800,0.000429521,0.000414278,55.9,PLTZERO
367908:8822,162:162,05/25/23 00:23:22,STABLE BEAMS,6800,0.000429200,0.000415378,55.9,PLTZERO
367908:8822,163:163,05/25/23 00:23:45,STABLE BEAMS,6800,0.000429149,0.000410365,55.8,PLTZERO
367908:8822,164:164,05/25/23 00:24:08,STABLE BEAMS,6800,0.000428766,0.000414964,55.8,PLTZERO
367908:8822,165:165,05/25/23 00:24:32,STABLE BEAMS,6800,0.000428266,0.000409882,55.7,PLTZERO
367908:8822,166:166,05/25/23 00:24:55,STABLE BEAMS,6800,0.000427562,0.000413879,55.6,PLTZERO
367908:8822,167:167,05/25/23 00:25:18,STABLE BEAMS,6800,0.000427776,0.000414165,55.7,PLTZERO
367908:8822,168:168,05/25/23 00:25:42,STABLE BEAMS,6800,0.000427810,0.000413576,55.7,PLTZERO
367908:8822,169:169,05/25/23 00:26:05,STABLE BEAMS,6800,0.000427683,0.000414031,55.7,PLTZERO
367908:8822,170:170,05/25/23 00:26:28,STABLE BEAMS,6800,0.000427538,0.000413799,55.6,PLTZERO
367908:8822,171:171,05/25/23 00:26:52,STABLE BEAMS,6800,0.000427292,0.000413567,55.6,PLTZERO
367908:8822,172:172,05/25/23 00:27:15,STABLE BEAMS,6800,0.000427050,0.000405747,55.6,PLTZERO
367908:8822,173:173,05/25/23 00:27:38,STABLE BEAMS,6800,0.000426614,0.000411707,55.5,PLTZERO
367908:8822,174:174,05/25/23 00:28:01,STABLE BEAMS,6800,0.000426406,0.000408749,55.5,PLTZERO
367908:8822,175:175,05/25/23 00:28:25,STABLE BEAMS,6800,0.000426544,0.000405180,55.5,PLTZERO
367908:8822,176:176,05/25/23 00:28:48,STABLE BEAMS,6800,0.000426250,0.000412860,55.5,PLTZERO
367908:8822,177:177,05/25/23 00:29:11,STABLE BEAMS,6800,0.000425784,0.000410841,55.4,PLTZERO
367908:8822,178:178,05/25/23 00:29:35,STABLE BEAMS,6800,0.000425567,0.000412479,55.4,PLTZERO
367908:8822,179:179,05/25/23 00:29:58,STABLE BEAMS,6800,0.000425071,0.000411643,55.3,PLTZERO
367908:8822,180:180,05/25/23 00:30:21,STABLE BEAMS,6800,0.000424583,0.000411402,55.3,PLTZERO
367908:8822,181:181,05/25/23 00:30:45,STABLE BEAMS,6800,0.000424095,0.000406176,55.2,PLTZERO
367908:8822,182:182,05/25/23 00:31:08,STABLE BEAMS,6800,0.000424277,0.000411176,55.2,PLTZERO
367908:8822,183:183,05/25/23 00:31:31,STABLE BEAMS,6800,0.000424350,0.000411029,55.2,PLTZERO
367908:8822,184:184,05/25/23 00:31:55,STABLE BEAMS,6800,0.000424020,0.000410315,55.2,PLTZERO
367908:8822,185:185,05/25/23 00:32:18,STABLE BEAMS,6800,0.000423817,0.000410318,55.2,PLTZERO
367908:8822,186:186,05/25/23 00:32:41,STABLE BEAMS,6800,0.000423967,0.000410488,55.2,PLTZERO
367908:8822,187:187,05/25/23 00:33:04,STABLE BEAMS,6800,0.000423908,0.000410200,55.2,PLTZERO
367908:8822,188:188,05/25/23 00:33:28,STABLE BEAMS,6800,0.000423910,0.000410591,55.2,PLTZERO
367908:8822,189:189,05/25/23 00:33:51,STABLE BEAMS,6800,0.000423632,0.000410061,55.1,PLTZERO
367908:8822,190:190,05/25/23 00:34:14,STABLE BEAMS,6800,0.000423629,0.000410271,55.1,PLTZERO
367908:8822,191:191,05/25/23 00:34:38,STABLE BEAMS,6800,0.000423149,0.000409786,55.1,PLTZERO
367908:8822,192:192,05/25/23 00:35:01,STABLE BEAMS,6800,0.000422787,0.000409440,55.0,PLTZERO
367908:8822,193:193,05/25/23 00:35:24,STABLE BEAMS,6800,0.000422311,0.000408884,55.0,PLTZERO
367908:8822,194:194,05/25/23 00:35:48,STABLE BEAMS,6800,0.000421975,0.000408876,54.9,PLTZERO
367908:8822,195:195,05/25/23 00:36:11,STABLE BEAMS,6800,0.000421604,0.000408728,54.9,PLTZERO
367908:8822,196:196,05/25/23 00:36:34,STABLE BEAMS,6800,0.000420718,0.000407791,54.8,PLTZERO
367908:8822,197:197,05/25/23 00:36:58,STABLE BEAMS,6800,0.000420819,0.000407985,54.8,PLTZERO
367908:8822,198:198,05/25/23 00:37:21,STABLE BEAMS,6800,0.000421046,0.000270361,54.8,PLTZERO
367908:8822,199:199,05/25/23 00:37:44,STABLE BEAMS,6800,0.000421003,0.000408464,54.8,PLTZERO
367908:8822,200:200,05/25/23 00:38:07,STABLE BEAMS,6800,0.000420860,0.000408286,54.8,PLTZERO
367908:8822,201:201,05/25/23 00:38:31,STABLE BEAMS,6800,0.000420750,0.000408297,54.8,PLTZERO
367908:8822,202:202,05/25/23 00:38:54,STABLE BEAMS,6800,0.000420672,0.000400698,54.7,PLTZERO
367908:8822,203:203,05/25/23 00:39:17,STABLE BEAMS,6800,0.000420461,0.000407883,54.7,PLTZERO
367908:8822,204:204,05/25/23 00:39:41,STABLE BEAMS,6800,0.000420390,0.000407884,54.7,PLTZERO
367908:8822,205:205,05/25/23 00:40:04,STABLE BEAMS,6800,0.000420327,0.000407787,54.7,PLTZERO
367908:8822,206:206,05/25/23 00:40:27,STABLE BEAMS,6800,0.000419548,0.000407185,54.6,PLTZERO
367908:8822,207:207,05/25/23 00:40:51,STABLE BEAMS,6800,0.000419278,0.000406962,54.6,PLTZERO
367908:8822,208:208,05/25/23 00:41:14,STABLE BEAMS,6800,0.000419655,0.000407160,54.6,PLTZERO
367908:8822,209:209,05/25/23 00:41:37,STABLE BEAMS,6800,0.000419642,0.000407154,54.6,PLTZERO
367908:8822,210:210,05/25/23 00:42:01,STABLE BEAMS,6800,0.000419200,0.000406899,54.6,PLTZERO
367908:8822,211:211,05/25/23 00:42:24,STABLE BEAMS,6800,0.000418593,0.000401608,54.5,PLTZERO
367908:8822,212:212,05/25/23 00:42:47,STABLE BEAMS,6800,0.000418485,0.000406274,54.5,PLTZERO
367908:8822,213:213,05/25/23 00:43:11,STABLE BEAMS,6800,0.000417544,0.000405391,54.3,PLTZERO
367908:8822,214:214,05/25/23 00:43:34,STABLE BEAMS,6800,0.000416765,0.000404853,54.2,PLTZERO
367908:8822,215:215,05/25/23 00:43:57,STABLE BEAMS,6800,0.000416030,0.000404170,54.1,PLTZERO
367908:8822,216:216,05/25/23 00:44:20,STABLE BEAMS,6800,0.000416087,0.000404108,54.1,PLTZERO
367908:8822,217:217,05/25/23 00:44:44,STABLE BEAMS,6800,0.000415950,0.000212729,54.1,PLTZERO
367908:8822,218:218,05/25/23 00:45:07,STABLE BEAMS,6800,0.000415423,0.000403502,54.1,PLTZERO
367908:8822,219:219,05/25/23 00:45:30,STABLE BEAMS,6800,0.000415734,0.000403835,54.1,PLTZERO
367908:8822,220:220,05/25/23 00:45:54,STABLE BEAMS,6800,0.000414042,0.000402302,53.9,PLTZERO
367908:8822,221:221,05/25/23 00:46:17,STABLE BEAMS,6800,0.000412722,0.000401230,53.7,PLTZERO
367908:8822,222:222,05/25/23 00:46:40,STABLE BEAMS,6800,0.000414744,0.000403003,54.0,PLTZERO
367908:8822,223:223,05/25/23 00:47:04,STABLE BEAMS,6800,0.000414015,0.000402315,53.9,PLTZERO
367908:8822,224:224,05/25/23 00:47:27,STABLE BEAMS,6800,0.000413310,0.000401731,53.8,PLTZERO
367908:8822,225:225,05/25/23 00:47:50,STABLE BEAMS,6800,0.000413398,0.000401818,53.8,PLTZERO
367908:8822,226:226,05/25/23 00:48:14,STABLE BEAMS,6800,0.000414024,0.000402231,53.9,PLTZERO
367908:8822,227:227,05/25/23 00:48:37,STABLE BEAMS,6800,0.000413671,0.000402075,53.8,PLTZERO
367908:8822,228:228,05/25/23 00:49:00,STABLE BEAMS,6800,0.000413524,0.000401967,53.8,PLTZERO
367908:8822,229:229,05/25/23 00:49:24,STABLE BEAMS,6800,0.000414123,0.000402548,53.9,PLTZERO
367908:8822,230:230,05/25/23 00:49:47,STABLE BEAMS,6800,0.000412310,0.000400871,53.7,PLTZERO
367908:8822,231:231,05/25/23 00:50:10,STABLE BEAMS,6800,0.000412283,0.000400888,53.7,PLTZERO
367908:8822,232:232,05/25/23 00:50:33,STABLE BEAMS,6800,0.000412753,0.000388588,53.7,PLTZERO
367908:8822,233:233,05/25/23 00:50:57,STABLE BEAMS,6800,0.000412453,0.000391074,53.7,PLTZERO
367908:8822,234:234,05/25/23 00:51:20,STABLE BEAMS,6800,0.000412301,0.000397614,53.7,PLTZERO
367908:8822,235:235,05/25/23 00:51:43,STABLE BEAMS,6800,0.000411888,0.000386956,53.6,PLTZERO
367908:8822,236:236,05/25/23 00:52:07,STABLE BEAMS,6800,0.000411732,0.000391558,53.6,PLTZERO
367908:8822,237:237,05/25/23 00:52:30,STABLE BEAMS,6800,0.000411722,0.000392699,53.6,PLTZERO
367908:8822,238:238,05/25/23 00:52:53,STABLE BEAMS,6800,0.000411794,0.000390982,53.6,PLTZERO
367908:8822,239:239,05/25/23 00:53:17,STABLE BEAMS,6800,0.000411251,0.000396163,53.5,PLTZERO
367908:8822,240:240,05/25/23 00:53:40,STABLE BEAMS,6800,0.000410907,0.000396567,53.5,PLTZERO
367908:8822,241:241,05/25/23 00:54:03,STABLE BEAMS,6800,0.000411063,0.000395953,53.5,PLTZERO
367908:8822,242:242,05/25/23 00:54:27,STABLE BEAMS,6800,0.000410829,0.000390719,53.5,PLTZERO
367908:8822,243:243,05/25/23 00:54:50,STABLE BEAMS,6800,0.000410524,0.000391231,53.4,PLTZERO
367908:8822,244:244,05/25/23 00:55:13,STABLE BEAMS,6800,0.000410387,0.000396087,53.4,PLTZERO
367908:8822,245:245,05/25/23 00:55:36,STABLE BEAMS,6800,0.000409791,0.000389811,53.3,PLTZERO
367908:8822,246:246,05/25/23 00:56:00,STABLE BEAMS,6800,0.000409814,0.000388074,53.3,PLTZERO
367908:8822,247:247,05/25/23 00:56:23,STABLE BEAMS,6800,0.000409895,0.000395474,53.3,PLTZERO
367908:8822,248:248,05/25/23 00:56:46,STABLE BEAMS,6800,0.000409530,0.000395194,53.3,PLTZERO
367908:8822,249:249,05/25/23 00:57:10,STABLE BEAMS,6800,0.000409087,0.000387296,53.2,PLTZERO
367908:8822,250:250,05/25/23 00:57:33,STABLE BEAMS,6800,0.000409181,0.000394869,53.3,PLTZERO
367908:8822,251:251,05/25/23 00:57:56,STABLE BEAMS,6800,0.000409282,0.000387440,53.3,PLTZERO
367908:8822,252:252,05/25/23 00:58:20,STABLE BEAMS,6800,0.000408642,0.000394575,53.2,PLTZERO
367908:8822,253:253,05/25/23 00:58:43,STABLE BEAMS,6800,0.000408082,0.000393972,53.1,PLTZERO
367908:8822,254:254,05/25/23 00:59:06,STABLE BEAMS,6800,0.000408518,0.000394470,53.2,PLTZERO
367908:8822,255:255,05/25/23 00:59:30,STABLE BEAMS,6800,0.000408413,0.000389704,53.2,PLTZERO
367908:8822,256:256,05/25/23 00:59:53,STABLE BEAMS,6800,0.000407916,0.000393963,53.1,PLTZERO
367908:8822,257:257,05/25/23 01:00:16,STABLE BEAMS,6800,0.000406819,0.000392768,52.9,PLTZERO
367908:8822,258:258,05/25/23 01:00:40,STABLE BEAMS,6800,0.000406937,0.000393311,53.0,PLTZERO
367908:8822,259:259,05/25/23 01:01:03,STABLE BEAMS,6800,0.000407051,0.000393453,53.0,PLTZERO
367908:8822,260:260,05/25/23 01:01:26,STABLE BEAMS,6800,0.000407230,0.000393597,53.0,PLTZERO
367908:8822,261:261,05/25/23 01:01:49,STABLE BEAMS,6800,0.000407185,0.000393533,53.0,PLTZERO
367908:8822,262:262,05/25/23 01:02:13,STABLE BEAMS,6800,0.000407130,0.000393603,53.0,PLTZERO
367908:8822,263:263,05/25/23 01:02:36,STABLE BEAMS,6800,0.000406866,0.000393466,52.9,PLTZERO
367908:8822,264:264,05/25/23 01:02:59,STABLE BEAMS,6800,0.000406695,0.000393092,52.9,PLTZERO
367908:8822,265:265,05/25/23 01:03:23,STABLE BEAMS,6800,0.000406568,0.000393160,52.9,PLTZERO
367908:8822,266:266,05/25/23 01:03:46,STABLE BEAMS,6800,0.000406069,0.000392572,52.8,PLTZERO
367908:8822,267:267,05/25/23 01:04:09,STABLE BEAMS,6800,0.000405850,0.000392275,52.8,PLTZERO
367908:8822,268:268,05/25/23 01:04:33,STABLE BEAMS,6800,0.000405361,0.000392007,52.8,PLTZERO
367908:8822,269:269,05/25/23 01:04:56,STABLE BEAMS,6800,0.000404652,0.000391292,52.7,PLTZERO
367908:8822,270:270,05/25/23 01:05:19,STABLE BEAMS,6800,0.000404100,0.000390949,52.6,PLTZERO
367908:8822,271:271,05/25/23 01:05:43,STABLE BEAMS,6800,0.000404625,0.000391310,52.7,PLTZERO
367908:8822,272:272,05/25/23 01:06:06,STABLE BEAMS,6800,0.000404906,0.000391537,52.7,PLTZERO
367908:8822,273:273,05/25/23 01:06:29,STABLE BEAMS,6800,0.000404670,0.000391369,52.7,PLTZERO
367908:8822,274:274,05/25/23 01:06:53,STABLE BEAMS,6800,0.000404543,0.000391119,52.6,PLTZERO
367908:8822,275:275,05/25/23 01:07:16,STABLE BEAMS,6800,0.000404131,0.000390879,52.6,PLTZERO
367908:8822,276:276,05/25/23 01:07:39,STABLE BEAMS,6800,0.000404154,0.000390891,52.6,PLTZERO
367908:8822,277:277,05/25/23 01:08:02,STABLE BEAMS,6800,0.000403929,0.000390700,52.6,PLTZERO
367908:8822,278:278,05/25/23 01:08:26,STABLE BEAMS,6800,0.000403888,0.000390773,52.6,PLTZERO
367908:8822,279:279,05/25/23 01:08:49,STABLE BEAMS,6800,0.000403601,0.000390451,52.5,PLTZERO
367908:8822,280:280,05/25/23 01:09:12,STABLE BEAMS,6800,0.000403515,0.000390235,52.5,PLTZERO
367908:8822,281:281,05/25/23 01:09:36,STABLE BEAMS,6800,0.000403990,0.000390599,52.6,PLTZERO
367908:8822,282:282,05/25/23 01:09:59,STABLE BEAMS,6800,0.000403716,0.000390486,52.5,PLTZERO
367908:8822,283:283,05/25/23 01:10:22,STABLE BEAMS,6800,0.000403460,0.000390388,52.5,PLTZERO
367908:8822,284:284,05/25/23 01:10:46,STABLE BEAMS,6800,0.000403088,0.000389882,52.5,PLTZERO
367908:8822,285:285,05/25/23 01:11:09,STABLE BEAMS,6800,0.000402725,0.000389788,52.4,PLTZERO
367908:8822,286:286,05/25/23 01:11:32,STABLE BEAMS,6800,0.000402854,0.000389679,52.4,PLTZERO
367908:8822,287:287,05/25/23 01:11:56,STABLE BEAMS,6800,0.000402780,0.000389629,52.4,PLTZERO
367908:8822,288:288,05/25/23 01:12:19,STABLE BEAMS,6800,0.000402202,0.000389231,52.3,PLTZERO
367908:8822,289:289,05/25/23 01:12:42,STABLE BEAMS,6800,0.000401895,0.000388948,52.3,PLTZERO
367908:8822,290:290,05/25/23 01:13:05,STABLE BEAMS,6800,0.000401807,0.000388867,52.3,PLTZERO
367908:8822,291:291,05/25/23 01:13:29,STABLE BEAMS,6800,0.000401558,0.000388673,52.3,PLTZERO
367908:8822,292:292,05/25/23 01:13:52,STABLE BEAMS,6800,0.000401064,0.000388262,52.2,PLTZERO
367908:8822,293:293,05/25/23 01:14:15,STABLE BEAMS,6800,0.000400863,0.000388295,52.2,PLTZERO
367908:8822,294:294,05/25/23 01:14:39,STABLE BEAMS,6800,0.000395843,0.000383287,51.5,PLTZERO
367908:8822,295:295,05/25/23 01:15:02,STABLE BEAMS,6800,0.000400956,0.000387694,52.2,PLTZERO
367908:8822,296:296,05/25/23 01:15:25,STABLE BEAMS,6800,0.000400380,0.000387908,52.1,PLTZERO
367908:8822,297:297,05/25/23 01:15:49,STABLE BEAMS,6800,0.000400329,0.000387707,52.1,PLTZERO
367908:8822,298:298,05/25/23 01:16:12,STABLE BEAMS,6800,0.000400445,0.000387818,52.1,PLTZERO
367908:8822,299:299,05/25/23 01:16:35,STABLE BEAMS,6800,0.000400134,0.000387607,52.1,PLTZERO
367908:8822,300:300,05/25/23 01:16:59,STABLE BEAMS,6800,0.000399827,0.000387360,52.0,PLTZERO
367908:8822,301:301,05/25/23 01:17:22,STABLE BEAMS,6800,0.000399810,0.000387388,52.0,PLTZERO
367908:8822,302:302,05/25/23 01:17:45,STABLE BEAMS,6800,0.000400150,0.000387753,52.1,PLTZERO
367908:8822,303:303,05/25/23 01:18:09,STABLE BEAMS,6800,0.000400031,0.000387663,52.1,PLTZERO
367908:8822,304:304,05/25/23 01:18:32,STABLE BEAMS,6800,0.000399862,0.000387043,52.0,PLTZERO
367908:8822,305:305,05/25/23 01:18:55,STABLE BEAMS,6800,0.000399306,0.000386845,52.0,PLTZERO
367908:8822,306:306,05/25/23 01:19:19,STABLE BEAMS,6800,0.000398899,0.000386737,51.9,PLTZERO
367908:8822,307:307,05/25/23 01:19:42,STABLE BEAMS,6800,0.000398992,0.000386821,51.9,PLTZERO
367908:8822,308:308,05/25/23 01:20:05,STABLE BEAMS,6800,0.000398860,0.000380770,51.9,PLTZERO
367908:8822,309:309,05/25/23 01:20:28,STABLE BEAMS,6800,0.000398361,0.000379532,51.8,PLTZERO
367908:8822,310:310,05/25/23 01:20:52,STABLE BEAMS,6800,0.000398014,0.000385399,51.8,PLTZERO
367908:8822,311:311,05/25/23 01:21:15,STABLE BEAMS,6800,0.000398355,0.000371927,51.8,PLTZERO
367908:8822,312:312,05/25/23 01:21:38,STABLE BEAMS,6800,0.000398009,0.000381378,51.8,PLTZERO
367908:8822,313:313,05/25/23 01:22:02,STABLE BEAMS,6800,0.000397779,0.000385427,51.8,PLTZERO
367908:8822,314:314,05/25/23 01:22:25,STABLE BEAMS,6800,0.000397689,0.000379558,51.8,PLTZERO
367908:8822,315:315,05/25/23 01:22:48,STABLE BEAMS,6800,0.000397442,0.000380843,51.7,PLTZERO
367908:8822,316:316,05/25/23 01:23:12,STABLE BEAMS,6800,0.000397141,0.000379505,51.7,PLTZERO
367908:8822,317:317,05/25/23 01:23:35,STABLE BEAMS,6800,0.000396860,0.000377390,51.6,PLTZERO
367908:8822,318:318,05/25/23 01:23:58,STABLE BEAMS,6800,0.000396679,0.000384782,51.6,PLTZERO
367908:8822,319:319,05/25/23 01:24:22,STABLE BEAMS,6800,0.000396713,0.000384782,51.6,PLTZERO
367908:8822,320:320,05/25/23 01:24:45,STABLE BEAMS,6800,0.000396427,0.000384366,51.6,PLTZERO
367908:8822,321:321,05/25/23 01:25:08,STABLE BEAMS,6800,0.000396175,0.000384139,51.6,PLTZERO
367908:8822,322:322,05/25/23 01:25:31,STABLE BEAMS,6800,0.000396243,0.000378720,51.6,PLTZERO
367908:8822,323:323,05/25/23 01:25:55,STABLE BEAMS,6800,0.000396187,0.000384274,51.6,PLTZERO
367908:8822,324:324,05/25/23 01:26:18,STABLE BEAMS,6800,0.000395935,0.000378423,51.5,PLTZERO
367908:8822,325:325,05/25/23 01:26:41,STABLE BEAMS,6800,0.000395628,0.000383749,51.5,PLTZERO
367908:8822,326:326,05/25/23 01:27:05,STABLE BEAMS,6800,0.000395534,0.000383698,51.5,PLTZERO
367908:8822,327:327,05/25/23 01:27:28,STABLE BEAMS,6800,0.000395366,0.000383439,51.5,PLTZERO
367908:8822,328:328,05/25/23 01:27:51,STABLE BEAMS,6800,0.000395146,0.000383307,51.4,PLTZERO
367908:8822,329:329,05/25/23 01:28:15,STABLE BEAMS,6800,0.000395022,0.000377695,51.4,PLTZERO
367908:8822,330:330,05/25/23 01:28:38,STABLE BEAMS,6800,0.000394777,0.000383026,51.4,PLTZERO
367908:8822,331:331,05/25/23 01:29:01,STABLE BEAMS,6800,0.000394470,0.000382881,51.3,PLTZERO
367908:8822,332:332,05/25/23 01:29:25,STABLE BEAMS,6800,0.000394140,0.000382495,51.3,PLTZERO
367908:8822,333:333,05/25/23 01:29:48,STABLE BEAMS,6800,0.000393899,0.000382191,51.3,PLTZERO
367908:8822,334:334,05/25/23 01:30:11,STABLE BEAMS,6800,0.000392850,0.000381431,51.1,PLTZERO
367908:8822,335:335,05/25/23 01:30:34,STABLE BEAMS,6800,0.000392939,0.000381567,51.1,PLTZERO
367908:8822,336:336,05/25/23 01:30:58,STABLE BEAMS,6800,0.000393345,0.000381892,51.2,PLTZERO
367908:8822,337:337,05/25/23 01:31:21,STABLE BEAMS,6800,0.000393221,0.000381783,51.2,PLTZERO
367908:8822,338:338,05/25/23 01:31:44,STABLE BEAMS,6800,0.000392883,0.000381421,51.1,PLTZERO
367908:8822,339:339,05/25/23 01:32:08,STABLE BEAMS,6800,0.000392310,0.000297294,51.1,PLTZERO
367908:8822,340:340,05/25/23 01:32:31,STABLE BEAMS,6800,0.000391933,0.000378494,51.0,PLTZERO
367908:8822,341:341,05/25/23 01:32:54,STABLE BEAMS,6800,0.000391189,0.000380001,50.9,PLTZERO
367908:8822,342:342,05/25/23 01:33:18,STABLE BEAMS,6800,0.000390443,0.000379328,50.8,PLTZERO
367908:8822,343:343,05/25/23 01:33:41,STABLE BEAMS,6800,0.000389922,0.000374482,50.7,PLTZERO
367908:8822,344:344,05/25/23 01:34:04,STABLE BEAMS,6800,0.000389540,0.000378661,50.7,PLTZERO
367908:8822,345:345,05/25/23 01:34:28,STABLE BEAMS,6800,0.000389258,0.000378077,50.7,PLTZERO
367908:8822,346:346,05/25/23 01:34:51,STABLE BEAMS,6800,0.000388404,0.000377495,50.5,PLTZERO
367908:8822,347:347,05/25/23 01:35:14,STABLE BEAMS,6800,0.000387465,0.000376577,50.4,PLTZERO
367908:8822,348:348,05/25/23 01:35:38,STABLE BEAMS,6800,0.000386425,0.000375719,50.3,PLTZERO
367908:8822,349:349,05/25/23 01:36:01,STABLE BEAMS,6800,0.000385159,0.000374382,50.1,PLTZERO
367908:8822,350:350,05/25/23 01:36:24,STABLE BEAMS,6800,0.000384274,0.000373763,50.0,PLTZERO
367908:8822,351:351,05/25/23 01:36:47,STABLE BEAMS,6800,0.000384319,0.000373750,50.0,PLTZERO
367908:8822,352:352,05/25/23 01:37:11,STABLE BEAMS,6800,0.000384260,0.000373565,50.0,PLTZERO
367908:8822,353:353,05/25/23 01:37:34,STABLE BEAMS,6800,0.000383525,0.000373098,49.9,PLTZERO
367908:8822,354:354,05/25/23 01:37:57,STABLE BEAMS,6800,0.000383130,0.000372844,49.9,PLTZERO
367908:8822,355:355,05/25/23 01:38:21,STABLE BEAMS,6800,0.000383669,0.000373230,49.9,PLTZERO
367908:8822,356:356,05/25/23 01:38:44,STABLE BEAMS,6800,0.000383623,0.000372971,49.9,PLTZERO
367908:8822,357:357,05/25/23 01:39:07,STABLE BEAMS,6800,0.000383345,0.000276664,49.9,PLTZERO
367908:8822,358:358,05/25/23 01:39:31,STABLE BEAMS,6800,0.000383108,0,49.9,PLTZERO
367910:8822,1:1,05/25/23 01:44:16,STABLE BEAMS,6800,0.000380794,0.000348449,49.6,PLTZERO
367910:8822,2:2,05/25/23 01:44:40,STABLE BEAMS,6800,0.000380692,0.000364204,49.5,PLTZERO
367910:8822,3:3,05/25/23 01:45:03,STABLE BEAMS,6800,0.000380916,0.000367344,49.6,PLTZERO
367910:8822,4:4,05/25/23 01:45:26,STABLE BEAMS,6800,0.000380803,0.000361061,49.6,PLTZERO
367910:8822,5:5,05/25/23 01:45:50,STABLE BEAMS,6800,0.000380541,0.000282760,49.5,PLTZERO
367910:8822,6:6,05/25/23 01:46:13,STABLE BEAMS,6800,0.000380419,0.000360886,49.5,PLTZERO
367910:8822,7:7,05/25/23 01:46:36,STABLE BEAMS,6800,0.000380222,0.000360702,49.5,PLTZERO
367910:8822,8:8,05/25/23 01:47:00,STABLE BEAMS,6800,0.000379867,0.000366691,49.4,PLTZERO
367910:8822,9:9,05/25/23 01:47:23,STABLE BEAMS,6800,0.000379683,0.000361419,49.4,PLTZERO
367910:8822,10:10,05/25/23 01:47:46,STABLE BEAMS,6800,0.000379836,0.000324974,49.4,PLTZERO
367910:8822,11:11,05/25/23 01:48:10,STABLE BEAMS,6800,0.000379790,0.000322001,49.4,PLTZERO
367910:8822,12:12,05/25/23 01:48:33,STABLE BEAMS,6800,0.000379330,0.000360596,49.4,PLTZERO
367910:8822,13:13,05/25/23 01:48:56,STABLE BEAMS,6800,0.000379089,0.000366011,49.3,PLTZERO
367910:8822,14:14,05/25/23 01:49:19,STABLE BEAMS,6800,0.000379364,0.000366396,49.4,PLTZERO
367910:8822,15:15,05/25/23 01:49:43,STABLE BEAMS,6800,0.000379357,0.000361166,49.4,PLTZERO
367910:8822,16:16,05/25/23 01:50:06,STABLE BEAMS,6800,0.000379204,0.000294826,49.3,PLTZERO
367910:8822,17:17,05/25/23 01:50:29,STABLE BEAMS,6800,0.000379045,0.000366224,49.3,PLTZERO
367910:8822,18:18,05/25/23 01:50:53,STABLE BEAMS,6800,0.000378684,0.000365885,49.3,PLTZERO
367910:8822,19:19,05/25/23 01:51:16,STABLE BEAMS,6800,0.000378333,0.000365646,49.2,PLTZERO
